staging.directvplay.com,dtv-cert.tbxnet.com,Subdomain Takeover,High
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUJNTYwNzM5MTc5D2QWAgIBD2QWAgIBDxYCHglpbm5lcmh0bWwFFC9SZWplY3RlZC1CeS1VcmxTY2FuZGTyKjf8OEZ%20z7Wxto3alAHqmppNRg==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUJNTYwNzM5MTc5D2QWAgIBD2QWAgIBDxYCHglpbm5lcmh0bWwFWC93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHUT1kZA==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUJNTYwNzM5MTc5D2QWAgIBD2QWAgIBDxYCHglpbm5lcmh0bWwFdC93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU0RxaFFZUXNheUZVIFhUQVJlR01BT2lGSGJaQT09ZGS0l4f6lJXdAhVLXIyRpPsjfqkaug==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUJNTYwNzM5MTc5D2QWAgIBD2QWAgIBDxYCHglpbm5lcmh0bWwFdC93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZGQ1ZtOhM8cJ8Lg7Tty3iFsaxW%20wJg==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUJNTYwNzM5MTc5D2QWAgIBD2QWAgIBDxYCHglpbm5lcmh0bWwFdC93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUYaHR0cDovL2RpcmVjdHZsYS5jb20vbmJhZAIDD2QWAgIBDxYCHgNzcmMFHGNvdW50cmllczIuYXNweD91cmxmcm9tPS9uYmFkAh8PFgIfAAUYaHR0cDovL2RpcmVjdHZsYS5jb20vbmJhZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUYaHR0cDovL2RpcmVjdHZsYS5jb20vbmJhZAIDD2QWAgIBDxYCHgNzcmMFHGNvdW50cmllczIuYXNweD91cmxmcm9tPS9uYmFkAh8PFgIfAAUYaHR0cDovL2RpcmVjdHZsYS5jb20vbmJhZGSz0pcxMe0ENZwSoLEcNBClr%20c9Lw==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUbaHR0cDovL2RpcmVjdHZsYS5jb20vYWNjZXNzZAIDD2QWAgIBDxYCHgNzcmMFH2NvdW50cmllczIuYXNweD91cmxmcm9tPS9hY2Nlc3NkAh8PFgIfAAUbaHR0cDovL2RpcmVjdHZsYS5jb20vYWNjZXNzZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUbaHR0cDovL2RpcmVjdHZsYS5jb20vZW1wbGVvZAIDD2QWAgIBDxYCHgNzcmMFH2NvdW50cmllczIuYXNweD91cmxmcm9tPS9lbXBsZW9kAh8PFgIfAAUbaHR0cDovL2RpcmVjdHZsYS5jb20vZW1wbGVvZGS05asfqdwbQpNE5mFWVwkPa5LMew==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUdaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYUJCVkFkAgMPZBYCAgEPFgIeA3NyYwUhY291bnRyaWVzMi5hc3B4P3VybGZyb209L2xpZ2FCQlZBZAIfDxYCHwAFHWh0dHA6Ly9kaXJlY3R2bGEuY29tL2xpZ2FCQlZBZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUdaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYUJCVkFkAgMPZBYCAgEPFgIeA3NyYwUhY291bnRyaWVzMi5hc3B4P3VybGZyb209L2xpZ2FCQlZBZAIfDxYCHwAFHWh0dHA6Ly9kaXJlY3R2bGEuY29tL2xpZ2FCQlZBZGSdo7spQ5VpooYjWLhLUIyKazHf0Q==,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUeaHR0cDovL2RpcmVjdHZsYS5jb20vb25kaXJlY3R2ZAIDD2QWAgIBDxYCHgNzcmMFImNvdW50cmllczIuYXNweD91cmxmcm9tPS9vbmRpcmVjdHZkAh8PFgIfAAUeaHR0cDovL2RpcmVjdHZsYS5jb20vb25kaXJlY3R2ZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUeaHR0cDovL2RpcmVjdHZsYS5jb20vbW92aWVjaXR5ZAIDD2QWAgIBDxYCHgNzcmMFImNvdW50cmllczIuYXNweD91cmxmcm9tPS9tb3ZpZWNpdHlkAh8PFgIfAAUeaHR0cDovL2RpcmVjdHZsYS5jb20vbW92aWVjaXR5ZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZAIDD2QWAgIBDxYCHgNzcmMFJWNvdW50cmllczIuYXNweD91cmxmcm9tPS9saWdhaXRhbGlhbmFkAh8PFgIfAAUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZGQ=,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/youtube-ondirectv,Phishing,low
directvla.com,http://directvla.com/countries2.aspx?urlfrom=/yt,Phishing,low
directvla.com,http://directvla.com/css/IE9.css,Phishing,low
directvla.com,http://directvla.com/css/animaciones.css,Phishing,low
directvla.com,http://directvla.com/css/box.css,Phishing,low
directvla.com,http://directvla.com/css/dla.css,Phishing,low
directvla.com,http://directvla.com/css/global.css,Phishing,low
directvla.com,http://directvla.com/css/guidePageHeader.gif,Phishing,low
directvla.com,http://directvla.com/css/logo.gif,Phishing,low
directvla.com,http://directvla.com/css/mediaqueries.css,Phishing,low
directvla.com,http://directvla.com/css/normalize.css,Phishing,low
directvla.com,http://directvla.com/cycle.opts,Phishing,low
directvla.com,http://directvla.com/directv_files/fond_box.jpg,Phishing,low
directvla.com,http://directvla.com/directv_files/fond_box1.jpg,Phishing,low
directvla.com,http://directvla.com/directv_files/im_perfil.jpg,Phishing,low
directvla.com,http://directvla.com/directvcinemaplus,Phishing,low
directvla.com,http://directvla.com/directvcinemaplusbeca,Phishing,low
directvla.com,http://directvla.com/directvcinemaplusbecas,Phishing,low
directvla.com,http://directvla.com/directvcinemaplusfavicon.ico,Phishing,low
directvla.com,http://directvla.com/directvcinemaplusrobots.txt,Phishing,low
directvla.com,http://directvla.com/dvrscheduler,Phishing,low
directvla.com,http://directvla.com/empleo,Phishing,low
directvla.com,http://directvla.com/experienciaondemand,Phishing,low
directvla.com,http://directvla.com/favicon.ico,Phishing,low
directvla.com,http://directvla.com/flash-qts/video1.flv,Phishing,low
directvla.com,http://directvla.com/flash-qts/video2.flv,Phishing,low
directvla.com,http://directvla.com/flash-qts/video3.flv,Phishing,low
directvla.com,http://directvla.com/flash-qts/video4.flv,Phishing,low
directvla.com,http://directvla.com/gtm.js,Phishing,low
directvla.com,http://directvla.com/hbo,Phishing,low
directvla.com,http://directvla.com/img//img-map-mini.jpg,Phishing,low
directvla.com,http://directvla.com/img/accion_generacion.png,Phishing,low
directvla.com,http://directvla.com/img/arrow_home.png,Phishing,low
directvla.com,http://directvla.com/img/back_home_border.png,Phishing,low
directvla.com,http://directvla.com/img/banners/bot_banner_hd_dtv_01.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_acess.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_acess_04.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_controlplus.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_controlplus_04.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_fifa.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_fifa_04.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_hd.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_hd_04.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_ondtv.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_ondtv_03.jpg,Phishing,low
directvla.com,http://directvla.com/img/banners/top_banner_plus.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg-countries-ie.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_close.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_close_company_profile.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_content.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_h3-int.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_h3-lista.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_header-int.jpg,Phishing,low
directvla.com,http://directvla.com/img/bg_lang.png,Phishing,low
directvla.com,http://directvla.com/img/bg_lista.png,Phishing,low
directvla.com,http://directvla.com/img/bg_lt_selector_bar.png,Phishing,low
directvla.com,http://directvla.com/img/bg_rb_selector_bar_btm.png,Phishing,low
directvla.com,http://directvla.com/img/bg_selector_bar.png,Phishing,low
directvla.com,http://directvla.com/img/bg_selector_bar_btm.png,Phishing,low
directvla.com,http://directvla.com/img/blue-line.jpg,Phishing,low
directvla.com,http://directvla.com/img/box_bg_gradient.png,Phishing,low
directvla.com,http://directvla.com/img/box_btm_rounded.png,Phishing,low
directvla.com,http://directvla.com/img/box_top_rounded.png,Phishing,low
directvla.com,http://directvla.com/img/bullet_combos_profile.jpg,Phishing,low
directvla.com,http://directvla.com/img/bullet_country_selector.png,Phishing,low
directvla.com,http://directvla.com/img/bullet_rounded.png,Phishing,low
directvla.com,http://directvla.com/img/bullet_rounded_current.png,Phishing,low
directvla.com,http://directvla.com/img/company_profile.jpg,Phishing,low
directvla.com,http://directvla.com/img/eco_directv.png,Phishing,low
directvla.com,http://directvla.com/img/escuela.png,Phishing,low
directvla.com,http://directvla.com/img/flagAn.png,Phishing,low
directvla.com,http://directvla.com/img/flagAr.png,Phishing,low
directvla.com,http://directvla.com/img/flagBb.png,Phishing,low
directvla.com,http://directvla.com/img/flagCl.png,Phishing,low
directvla.com,http://directvla.com/img/flagCo.png,Phishing,low
directvla.com,http://directvla.com/img/flagEc.png,Phishing,low
directvla.com,http://directvla.com/img/flagPe.png,Phishing,low
directvla.com,http://directvla.com/img/flagPr.png,Phishing,low
directvla.com,http://directvla.com/img/flagRe.png,Phishing,low
directvla.com,http://directvla.com/img/flagTt.png,Phishing,low
directvla.com,http://directvla.com/img/flagUy.png,Phishing,low
directvla.com,http://directvla.com/img/flagVe.png,Phishing,low
directvla.com,http://directvla.com/img/generacion_directv.png,Phishing,low
directvla.com,http://directvla.com/img/img-eco-directv.jpg,Phishing,low
directvla.com,http://directvla.com/img/img-forums.jpg,Phishing,low
directvla.com,http://directvla.com/img/img-logo.png,Phishing,low
directvla.com,http://directvla.com/img/img-logos-partner.png,Phishing,low
directvla.com,http://directvla.com/img/logo.png,Phishing,low
directvla.com,http://directvla.com/img/piedra_papel_tijera.png,Phishing,low
directvla.com,http://directvla.com/img/programacion/01.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/02.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/03.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/Abierto_de_Australia.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/El_Barco.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/The_Rolling_Stones_Live.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/abril-2013/Later-With-Jools-Holland-35.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/abril-2013/Masters-de-Augusta.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/abril-2013/Skyfall.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/agosto-2013/destacado-bbva.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/agosto-2013/django.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/agosto-2013/premier-legue.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/agosto-2013/the-hour.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/amor-a-distancia.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/avatar_2.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/boardwalkempire.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/boxeo.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/buscando-america.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/julio-2013/luna.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/julio-2013/ralph.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/julio-2013/wimbledon-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/junio-2013/El-Vuelo.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/junio-2013/Tierra-de-Lobos.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/junio-2013/Wimbledon-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/la-isla-siniestra.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/la_propuesta.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/mayo-2013/Final-Copa-del-Rey.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/mayo-2013/Life-of-Pi.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/mayo-2013/OnStage-Bon-Jovi.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/missuniverso.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/modern_family.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-01-mayo.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-01-septiembre.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-01.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-02-mayo.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-02-septiembre.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-02.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-03-mayo.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-03-septiembre.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/programacion-03.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/secreto_en_la_montana.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/thehurtlocker.jpg,Phishing,low
directvla.com,http://directvla.com/img/programacion/woody_allen.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/Access-Enero-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/MLB-Extra.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/Roland-Garros.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/UEFA-Champions-League.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-Abril-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-abril.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-agosto-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-julio-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-junio-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-mayo-2012.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-mayo-2013.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-noviembre.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-octubre.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-rango.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access-septiembre-2012.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access_2010-11.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access_2010-12.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/access_octubre.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/championsleague.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/copa-euroamericana.jpg,Phishing,low
directvla.com,http://directvla.com/img/promociones/nfl.jpg,Phishing,low
directvla.com,http://directvla.com/img/right_box_bg_gradient.png,Phishing,low
directvla.com,http://directvla.com/img/right_box_btm_rounded.png,Phishing,low
directvla.com,http://directvla.com/img/right_box_top_rounded-countries.png,Phishing,low
directvla.com,http://directvla.com/img/right_box_top_rounded.png,Phishing,low
directvla.com,http://directvla.com/img/the_forum.png,Phishing,low
directvla.com,http://directvla.com/index_po.html,Phishing,low
directvla.com,http://directvla.com/js/flickity.pkgd.min.js,Phishing,low
directvla.com,http://directvla.com/js/jquery-1.3.2.min.js,Phishing,low
directvla.com,http://directvla.com/js/jquery-1.js,Phishing,low
directvla.com,http://directvla.com/js/jquery.cycle.min.js,Phishing,low
directvla.com,http://directvla.com/js/jquery.js,Phishing,low
directvla.com,http://directvla.com/js/min/scripts-min.js,Phishing,low
directvla.com,http://directvla.com/js/modernizr.custom.js,Phishing,low
directvla.com,http://directvla.com/js/shadowbox-2.0.js,Phishing,low
directvla.com,http://directvla.com/js/swfobject.js,Phishing,low
directvla.com,http://directvla.com/js/videolist.js,Phishing,low
directvla.com,http://directvla.com/js/waypoints.min.js,Phishing,low
directvla.com,http://directvla.com/ligaBBVA,Phishing,low
directvla.com,http://directvla.com/ligaespanola,Phishing,low
directvla.com,http://directvla.com/ligaitaliana,Phishing,low
directvla.com,http://directvla.com/logos.xml,Phishing,low
directvla.com,http://directvla.com/newcc/background.jpg,Phishing,low
directvla.com,http://directvla.com/newcc/grid4.swf,Phishing,low
directvla.com,http://directvla.com/newcc/newmenu2.swf,Phishing,low
directvla.com,http://directvla.com/newcc/topbar6.swf,Phishing,low
directvla.com,http://directvla.com/paises/br,Phishing,low
directvla.com,http://directvla.com/paises/brazil/,Phishing,low
directvla.com,http://directvla.com/paises/colombia,Phishing,low
directvla.com,http://directvla.com/responsabilidad-social.aspx,Phishing,low
directvla.com,http://directvla.com/seriea,Phishing,low
directvla.com,http://directvla.com/swf/channel-slider/channel-slider.swf?source=swf/channel-slider/data.xml,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product1.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product1bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product2.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product2bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product3.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product3bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product4.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product4bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product5.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product5bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product6.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product6bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product7.png,Phishing,low
directvla.com,http://directvla.com/swf/products/logos/product7bw.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product1.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product2.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product3.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product4.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product5.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product6.png,Phishing,low
directvla.com,http://directvla.com/swf/products/products/product7.png,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/Cinema.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/DIRECTV-Play-big.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/DIRECTV-Play.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/DODbig.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/GameLounge.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/GameLoungebig.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/HDbig.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/Nueva-Programacion-DTV-Sports.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/ONDIRECTV.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/TODO-EL-DEPORTE-EN-UN-SOLO-LUGAR_big.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/directv-cinema.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/directv-sports.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/directvsportsbig.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/kingdom.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/liga-bbva-big.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/liga-bbva.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/ligas-europeas-big.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/ligas-europeas.jpg,Phishing,low
directvla.com,http://directvla.com/swf/video/thumbs/video-3d.jpg,Phishing,low
directvla.com,http://directvla.com/uefa,Phishing,low
directvla.com,http://directvla.com/undefined,Phishing,low
directvla.com,http://directvla.com/wEPDwUJLTE5MDcyOTYwD2QWAgIDD2QWAgIDD2QWBgIBDxYEHgVjbGFzcwUHY3VycmVudB4JaW5uZXJodG1sBQ9KdW50YSBEaXJlY3RpdmFkAgcPFgIfAQU0PGEgaHJlZj0nY291bnRyaWVzLmFzcHg/%2fcountries.aspx%3furlfrom%3d%2fRejected-By-UrlScan,Phishing,low
directvla.com,http://directvla.com/wEPDwUJLTE5MDcyOTYwD2QWAgIDD2QWAgIDD2QWBgIBDxYEHgVjbGFzcwUHY3VycmVudB4JaW5uZXJodG1sBQ9KdW50YSBEaXJlY3RpdmFkAgcPFgIfAQU0PGEgaHJlZj0nY291bnRyaWVzLmFzcHg/dXJsZnJvbT0vZW1wbGVvJz5FbXBsZW9zPC9hPmQCCQ8WAh8BBT48YSBocmVmPSdjb3VudHJpZXMuYXNweD91cmxmcm9tPS9jb250YWN0ZW5vcyc+Q29udMOhY3Rlbm9zPC9hPmRk,Phishing,low
